Country Code,Income Group,Country Name,Series Name,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
LKA,Lower middle income,Sri Lanka,Merchandise imports (current US$),413000000.0,358000000.0,349000000.0,313000000.0,415000000.0,310000000.0,400000000.0,365000000.0,359000000.0,420000000.0,386000000.0,354000000.0,368000000.0,430000000.0,720000000.0,816000000.0,585000000.0,700000000.0,969000000.0,1466000000.0,2037000000.0,1849000000.0,1831000000.0,1820000000.0,1867000000.0,1843000000.0,1857000000.0,2058000000.0,2262000000.0,2188000000.0,2685000000.0,3054000000.0,3445000000.0,3991000000.0,4776000000.0,5185000000.0,5416000000.0,5839000000.0,5933000000.0,5870000000.0,6281000000.0,5973000000.0,6105000000.0,6672000000.0,7973000000.0,8834000000.0,10258000000.0,11301000000.0,13953000000.0,10049000000.0,13512000000.0,20269000000.0,19190000000.0,18003000000.0,19417000000.0,18935000000.0,19183000000.0,20980000000.0,22233000000.0,19937000000.0,16055000000.0,20637000000.0
KNA,High income,St. Kitts and Nevis,Merchandise imports (current US$),7000000.0,8000000.0,7000000.0,7000000.0,8000000.0,9000000.0,9000000.0,9000000.0,9000000.0,10000000.0,12000000.0,15000000.0,16000000.0,18000000.0,19000000.0,24000000.0,22000000.0,22000000.0,24000000.0,32000000.0,45000000.0,48000000.0,44000000.0,51000000.0,52000000.0,51000000.0,63000000.0,79000000.0,93000000.0,102000000.0,110000000.0,110000000.0,95000000.0,118000000.0,128000000.0,133000000.0,149000000.0,147000000.0,149000000.0,153000000.0,196000000.0,189000000.0,201000000.0,199000000.0,183000000.0,210000000.0,250000000.0,272000000.0,325000000.0,296000000.0,270000000.0,247000000.0,226000000.0,249000000.0,268000000.0,297000000.0,333000000.0,309000000.0,335000000.0,338000000.0,271000000.0,260000000.0
LCA,Upper middle income,St. Lucia,Merchandise imports (current US$),7000000.0,8000000.0,10000000.0,10000000.0,12000000.0,13000000.0,17000000.0,17000000.0,15000000.0,21000000.0,27000000.0,35000000.0,36000000.0,38000000.0,44000000.0,46000000.0,48000000.0,59000000.0,83000000.0,101000000.0,124000000.0,129000000.0,118000000.0,144000000.0,119000000.0,125000000.0,155000000.0,179000000.0,220000000.0,274000000.0,271000000.0,295000000.0,313000000.0,300000000.0,303000000.0,307000000.0,313000000.0,332000000.0,328000000.0,355000000.0,355000000.0,355000000.0,309000000.0,403000000.0,422000000.0,486000000.0,592000000.0,614000000.0,656000000.0,520000000.0,662000000.0,697000000.0,644000000.0,620000000.0,627000000.0,570000000.0,655000000.0,655000000.0,659000000.0,598000000.0,504000000.0,601000000.0
MAF,High income,St. Martin (French part),Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734000000.0,768000000.0,925000000.0,1013000000.0,857000000.0,856000000.0,761000000.0,919000000.0,922000000.0,595000000.0,806000000.0
VCT,Upper middle income,St. Vincent and the Grenadines,Merchandise imports (current US$),8000000.0,7000000.0,7000000.0,7000000.0,9000000.0,9000000.0,9000000.0,9000000.0,10000000.0,12000000.0,15000000.0,18000000.0,18000000.0,19000000.0,25000000.0,25000000.0,24000000.0,30000000.0,36000000.0,47000000.0,57000000.0,58000000.0,65000000.0,70000000.0,77000000.0,79000000.0,87000000.0,99000000.0,122000000.0,127000000.0,136000000.0,140000000.0,132000000.0,134000000.0,130000000.0,136000000.0,132000000.0,188000000.0,193000000.0,201000000.0,163000000.0,186000000.0,174000000.0,201000000.0,226000000.0,240000000.0,271000000.0,327000000.0,373000000.0,333000000.0,338000000.0,332000000.0,356000000.0,370000000.0,361000000.0,334000000.0,335000000.0,330000000.0,354000000.0,335000000.0,321000000.0,373000000.0
SDN,Low income,Sudan,Merchandise imports (current US$),183000000.0,238000000.0,257000000.0,285000000.0,274000000.0,208000000.0,222000000.0,214000000.0,258000000.0,257000000.0,288000000.0,331000000.0,320000000.0,436000000.0,642000000.0,887000000.0,980000000.0,1081000000.0,1194000000.0,1109000000.0,1576000000.0,1553000000.0,1282000000.0,1354000000.0,1147000000.0,771000000.0,961000000.0,871000000.0,1060000000.0,1335000000.0,619000000.0,890000000.0,821000000.0,945000000.0,1227000000.0,1219000000.0,1548000000.0,1580000000.0,1915000000.0,1415000000.0,1553000000.0,1958000000.0,2446000000.0,2882000000.0,4075000000.0,6757000000.0,8074000000.0,8775000000.0,9352000000.0,9691000000.0,10045000000.0,9236000000.0,9230000000.0,9918000000.0,9211000000.0,9509000000.0,8311000000.0,9134000000.0,7850000000.0,9291000000.0,9838000000.0,9238000000.0
SUR,Upper middle income,Suriname,Merchandise imports (current US$),54000000.0,54000000.0,55000000.0,58000000.0,81000000.0,93000000.0,90000000.0,103000000.0,100000000.0,111000000.0,115000000.0,126000000.0,145000000.0,158000000.0,230000000.0,262000000.0,294000000.0,398000000.0,382000000.0,411000000.0,504000000.0,568000000.0,514000000.0,472000000.0,346000000.0,299000000.0,327000000.0,294000000.0,351000000.0,443000000.0,472000000.0,509000000.0,542000000.0,525000000.0,423000000.0,585000000.0,501000000.0,658000000.0,552000000.0,486000000.0,526000000.0,461000000.0,492000000.0,704000000.0,742000000.0,1050000000.0,1013000000.0,1044000000.0,1304000000.0,1390000000.0,1398000000.0,1638000000.0,1994000000.0,2174000000.0,1982000000.0,2028000000.0,1252000000.0,1280000000.0,1527000000.0,1711000000.0,1533000000.0,1381000000.0
SWE,High income,Sweden,Merchandise imports (current US$),2901000000.0,2929000000.0,3123000000.0,3393000000.0,3856000000.0,4377000000.0,4582000000.0,4701000000.0,5126000000.0,5909000000.0,7007000000.0,7067000000.0,8110000000.0,10907000000.0,16683000000.0,17450000000.0,19628000000.0,20137000000.0,20589000000.0,28735000000.0,33438000000.0,28840000000.0,27585000000.0,26098000000.0,26426000000.0,28548000000.0,32693000000.0,40706000000.0,45627000000.0,48975000000.0,54264000000.0,49990000000.0,50017000000.0,42713000000.0,55458000000.0,65036000000.0,66930000000.0,65596000000.0,68403000000.0,68580000000.0,72880000000.0,63200000000.0,66955000000.0,83540000000.0,100433000000.0,111697000000.0,127547000000.0,153226000000.0,168503000000.0,119876000000.0,148946000000.0,177026000000.0,164436000000.0,160609000000.0,162211000000.0,138398000000.0,141021000000.0,154215000000.0,170605000000.0,158971000000.0,149985000000.0,186899000000.0
CHE,High income,Switzerland,Merchandise imports (current US$),2206000000.0,2663000000.0,2970000000.0,3199000000.0,3554000000.0,3643000000.0,3888000000.0,4067000000.0,4442000000.0,5199000000.0,6374000000.0,7191000000.0,8468000000.0,11626000000.0,14445000000.0,13303000000.0,14775000000.0,17940000000.0,23804000000.0,29356000000.0,36341000000.0,30697000000.0,28678000000.0,29192000000.0,29522000000.0,30696000000.0,41051000000.0,50652000000.0,56363000000.0,58194000000.0,69681000000.0,66485000000.0,65723000000.0,60828000000.0,67997000000.0,80152000000.0,78224000000.0,75960000000.0,80094000000.0,79857000000.0,82521000000.0,84102000000.0,87189000000.0,100239000000.0,115799000000.0,126574000000.0,141400000000.0,161180000000.0,183574000000.0,155378000000.0,176281000000.0,208220000000.0,295961000000.0,321509000000.0,275741000000.0,253027000000.0,270128000000.0,269834000000.0,279528000000.0,277830000000.0,291981000000.0,324069000000.0
SYR,Low income,Syrian Arab Republic,Merchandise imports (current US$),239000000.0,199000000.0,231000000.0,235000000.0,236000000.0,213000000.0,289000000.0,265000000.0,313000000.0,370000000.0,360000000.0,439000000.0,540000000.0,613000000.0,1227000000.0,1685000000.0,2383000000.0,2702000000.0,2459000000.0,3329000000.0,4124000000.0,5173000000.0,4028000000.0,4542000000.0,4116000000.0,3967000000.0,2728000000.0,2470000000.0,2216000000.0,2084000000.0,2400000000.0,2767000000.0,3490000000.0,4139000000.0,5467000000.0,4709000000.0,5380000000.0,4028000000.0,3895000000.0,3832000000.0,3815000000.0,4752000000.0,4488000000.0,5111000000.0,8411000000.0,10862000000.0,11488000000.0,14655000000.0,18105000000.0,15443000000.0,17562000000.0,19985000000.0,12583000000.0,8846000000.0,10220000000.0,6275000000.0,4934000000.0,6153000000.0,7574000000.0,6880000000.0,5346000000.0,6463000000.0
TJK,Lower middle income,Tajikistan,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132000000.0,463000000.0,545000000.0,810000000.0,670000000.0,750000000.0,710000000.0,663000000.0,675000000.0,688000000.0,721000000.0,881000000.0,1191000000.0,1330000000.0,1723000000.0,2455000000.0,3273000000.0,2570000000.0,2657000000.0,3206000000.0,3778000000.0,4151000000.0,4297000000.0,3436000000.0,3031000000.0,2775000000.0,3151000000.0,3349000000.0,3151000000.0,4210000000.0
TZA,Lower middle income,Tanzania,Merchandise imports (current US$),111000000.0,112000000.0,113000000.0,113000000.0,177000000.0,197000000.0,237000000.0,229000000.0,257000000.0,239000000.0,318000000.0,382000000.0,404000000.0,497000000.0,753000000.0,778000000.0,638000000.0,744000000.0,1145000000.0,1105000000.0,1252000000.0,1213000000.0,1166000000.0,832000000.0,665000000.0,1324000000.0,937000000.0,929000000.0,823000000.0,990000000.0,1027000000.0,1533000000.0,1510000000.0,1497000000.0,1504000000.0,1675000000.0,1388000000.0,1337000000.0,1453000000.0,1556000000.0,1524000000.0,1712000000.0,1660000000.0,2125000000.0,2726000000.0,3287000000.0,4246000000.0,5337000000.0,7703000000.0,6411000000.0,7874000000.0,10799000000.0,11346000000.0,12091000000.0,11993000000.0,10789000000.0,9300000000.0,8299000000.0,9120000000.0,9452000000.0,8439000000.0,10024000000.0
THA,Upper middle income,Thailand,Merchandise imports (current US$),454000000.0,489000000.0,551000000.0,614000000.0,685000000.0,742000000.0,890000000.0,1067000000.0,1159000000.0,1248000000.0,1299000000.0,1288000000.0,1484000000.0,2049000000.0,3143000000.0,3280000000.0,3572000000.0,4617000000.0,5356000000.0,7158000000.0,9214000000.0,9955000000.0,8548000000.0,10287000000.0,10398000000.0,9242000000.0,9178000000.0,13000000000.0,20285000000.0,25770000000.0,33045000000.0,37569000000.0,40686000000.0,46077000000.0,54459000000.0,70786000000.0,72332000000.0,62854000000.0,42971000000.0,50350000000.0,61923000000.0,61962000000.0,64645000000.0,75824000000.0,94410000000.0,118178000000.0,128773000000.0,139966000000.0,179225000000.0,133709000000.0,182921000000.0,228787000000.0,249115000000.0,250407000000.0,227749000000.0,202653000000.0,194198000000.0,221519000000.0,248201000000.0,236260000000.0,206156000000.0,266882000000.0
TLS,Lower middle income,Timor-Leste,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000000.0,146000000.0,109000000.0,101000000.0,183000000.0,269000000.0,295000000.0,246000000.0,319000000.0,664000000.0,843000000.0,858000000.0,578000000.0,547000000.0,554000000.0,520000000.0,591000000.0,625000000.0,873000000.0
TGO,Low income,Togo,Merchandise imports (current US$),26000000.0,26000000.0,27000000.0,29000000.0,42000000.0,45000000.0,47000000.0,45000000.0,47000000.0,56000000.0,65000000.0,70000000.0,85000000.0,101000000.0,119000000.0,174000000.0,185000000.0,284000000.0,450000000.0,519000000.0,551000000.0,434000000.0,393000000.0,282000000.0,271000000.0,288000000.0,312000000.0,424000000.0,487000000.0,472000000.0,581000000.0,443000000.0,394000000.0,179000000.0,222000000.0,594000000.0,664000000.0,645000000.0,588000000.0,597000000.0,562000000.0,553000000.0,591000000.0,775000000.0,880000000.0,1060000000.0,1085000000.0,1237000000.0,1509000000.0,1509000000.0,1683000000.0,2187000000.0,2380000000.0,2769000000.0,2526000000.0,2336000000.0,2261000000.0,1874000000.0,2116000000.0,2091000000.0,2252000000.0,2632000000.0
TON,Upper middle income,Tonga,Merchandise imports (current US$),4000000.0,3000000.0,3000000.0,3000000.0,4000000.0,4000000.0,5000000.0,6000000.0,6000000.0,6000000.0,6000000.0,7000000.0,9000000.0,11000000.0,17000000.0,17000000.0,14000000.0,20000000.0,26000000.0,29000000.0,38000000.0,40000000.0,42000000.0,38000000.0,41000000.0,41000000.0,41000000.0,48000000.0,56000000.0,54000000.0,62000000.0,59000000.0,63000000.0,61000000.0,69000000.0,77000000.0,75000000.0,73000000.0,69000000.0,73000000.0,69000000.0,73000000.0,89000000.0,94000000.0,105000000.0,121000000.0,116000000.0,143000000.0,168000000.0,145000000.0,159000000.0,193000000.0,199000000.0,198000000.0,219000000.0,209000000.0,229000000.0,231000000.0,230000000.0,238000000.0,229000000.0,276000000.0
TTO,High income,Trinidad and Tobago,Merchandise imports (current US$),294000000.0,341000000.0,353000000.0,377000000.0,426000000.0,471000000.0,454000000.0,417000000.0,420000000.0,483000000.0,544000000.0,666000000.0,766000000.0,797000000.0,1846000000.0,1469000000.0,2010000000.0,1819000000.0,1967000000.0,2105000000.0,3178000000.0,3125000000.0,3697000000.0,2582000000.0,1919000000.0,1534000000.0,1350000000.0,1219000000.0,1127000000.0,1221000000.0,1109000000.0,1667000000.0,1104000000.0,1463000000.0,1134000000.0,1714000000.0,2146000000.0,2988000000.0,2999000000.0,2741000000.0,3308000000.0,3569000000.0,3643000000.0,3892000000.0,4858000000.0,5694000000.0,6484000000.0,7663000000.0,9591000000.0,6955000000.0,6480000000.0,9511000000.0,9065000000.0,12629000000.0,11249000000.0,9233000000.0,8052000000.0,6893000000.0,7719000000.0,6340000000.0,4877000000.0,5763000000.0
TUN,Lower middle income,Tunisia,Merchandise imports (current US$),191000000.0,211000000.0,216000000.0,223000000.0,248000000.0,246000000.0,250000000.0,261000000.0,218000000.0,266000000.0,306000000.0,345000000.0,466000000.0,682000000.0,1128000000.0,1424000000.0,1529000000.0,1825000000.0,2138000000.0,2849000000.0,3540000000.0,3791000000.0,3420000000.0,3107000000.0,3174000000.0,2757000000.0,2890000000.0,3039000000.0,3689000000.0,4374000000.0,5513000000.0,5189000000.0,6431000000.0,6214000000.0,6580000000.0,7902000000.0,7700000000.0,7914000000.0,8350000000.0,8474000000.0,8567000000.0,9529000000.0,9526000000.0,10910000000.0,12818000000.0,13177000000.0,15007000000.0,19099000000.0,24638000000.0,19096000000.0,22215000000.0,23952000000.0,24471000000.0,24266000000.0,24828000000.0,20221000000.0,19462000000.0,20654000000.0,22698000000.0,21564000000.0,18333000000.0,22488000000.0
TUR,Upper middle income,Turkiye,Merchandise imports (current US$),468000000.0,507000000.0,619000000.0,688000000.0,537000000.0,572000000.0,718000000.0,685000000.0,764000000.0,801000000.0,948000000.0,1171000000.0,1563000000.0,2086000000.0,3778000000.0,4739000000.0,5129000000.0,5796000000.0,4599000000.0,5070000000.0,7910000000.0,8933000000.0,8843000000.0,9235000000.0,10757000000.0,11344000000.0,11105000000.0,14158000000.0,14335000000.0,15792000000.0,22303000000.0,21047000000.0,22871000000.0,29428000000.0,23270000000.0,35710000000.0,43628000000.0,48560000000.0,45921000000.0,40226000000.0,54503000000.0,41399000000.0,51554000000.0,69340000000.0,97540000000.0,116774000000.0,139576000000.0,170063000000.0,201964000000.0,140928000000.0,185544000000.0,240842000000.0,236545000000.0,260823000000.0,251142000000.0,213619000000.0,202189000000.0,238715000000.0,231152000000.0,210345000000.0,219517000000.0,271426000000.0
TKM,Upper middle income,Turkmenistan,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543000000.0,501000000.0,1470000000.0,1365000000.0,1315000000.0,1230000000.0,980000000.0,1478000000.0,1786000000.0,2250000000.0,2120000000.0,2512000000.0,3320000000.0,2947000000.0,2560000000.0,3619000000.0,5600000000.0,6800000000.0,5700000000.0,7600000000.0,9900000000.0,10000000000.0,10000000000.0,7000000000.0,4994000000.0,4571000000.0,2390000000.0,2995000000.0,3242000000.0,4026000000.0
TCA,High income,Turks and Caicos Islands,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406000000.0,410000000.0,389000000.0,370000000.0,362000000.0,352000000.0,326000000.0,410000000.0
TUV,Upper middle income,Tuvalu,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,4000000.0,3000000.0,3000000.0,3000000.0,4000000.0,3000000.0,3000000.0,4000000.0,6000000.0,5000000.0,5000000.0,4000000.0,5000000.0,7000000.0,8000000.0,6000000.0,6000000.0,8000000.0,10000000.0,8000000.0,5000000.0,4000000.0,11000000.0,8000000.0,11000000.0,13000000.0,13000000.0,16000000.0,26000000.0,14000000.0,22000000.0,27000000.0,21000000.0,21000000.0,22000000.0,37000000.0,23000000.0,27000000.0,25000000.0,33000000.0,34000000.0,34000000.0
UGA,Low income,Uganda,Merchandise imports (current US$),91000000.0,95000000.0,95000000.0,114000000.0,130000000.0,161000000.0,166000000.0,159000000.0,165000000.0,175000000.0,172000000.0,250000000.0,162000000.0,163000000.0,213000000.0,207000000.0,172000000.0,241000000.0,254000000.0,197000000.0,293000000.0,345000000.0,377000000.0,377000000.0,344000000.0,327000000.0,307000000.0,848000000.0,887000000.0,271000000.0,288000000.0,196000000.0,505000000.0,535000000.0,875000000.0,1056000000.0,1191000000.0,1316000000.0,1416000000.0,1342000000.0,1536000000.0,1594000000.0,1053000000.0,1375000000.0,1726000000.0,2054000000.0,2557000000.0,3493000000.0,4526000000.0,4247000000.0,4664000000.0,5631000000.0,6044000000.0,5818000000.0,6074000000.0,5528000000.0,4829000000.0,5596000000.0,6729000000.0,7696000000.0,8251000000.0,8784000000.0
UKR,Lower middle income,Ukraine,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7099000000.0,9533000000.0,10748000000.0,15484000000.0,17603000000.0,17128000000.0,14676000000.0,11846000000.0,13956000000.0,15775000000.0,16977000000.0,23020000000.0,28997000000.0,36136000000.0,45039000000.0,60618000000.0,85535000000.0,45487000000.0,60911000000.0,82594000000.0,84639000000.0,76787000000.0,54430000000.0,37517000000.0,39252000000.0,49609000000.0,57188000000.0,60800000000.0,54337000000.0,72527000000.0
ARE,High income,United Arab Emirates,Merchandise imports (current US$),160000000.0,170000000.0,170000000.0,180000000.0,205000000.0,225000000.0,237000000.0,240000000.0,280000000.0,307000000.0,267000000.0,309000000.0,482000000.0,821000000.0,1705000000.0,2685000000.0,3337000000.0,5055000000.0,5371000000.0,6966000000.0,8746000000.0,9646000000.0,9440000000.0,8294000000.0,6936000000.0,6549000000.0,6422000000.0,7226000000.0,8522000000.0,10010000000.0,11199000000.0,13746000000.0,17410000000.0,20994000000.0,22775000000.0,23778000000.0,30563000000.0,34107000000.0,32588000000.0,31721000000.0,35009000000.0,37293000000.0,42652000000.0,52074000000.0,72082000000.0,84654000000.0,100057000000.0,150123000000.0,200327000000.0,170121000000.0,187001000000.0,229932000000.0,256528000000.0,270579000000.0,276025000000.0,263417000000.0,266576000000.0,257733000000.0,244688000000.0,288447000000.0,246961000000.0,347529000000.0
GBR,High income,United Kingdom,Merchandise imports (current US$),13034000000.0,12729000000.0,12958000000.0,13969000000.0,15966000000.0,16128000000.0,16663000000.0,17800000000.0,18960000000.0,19961000000.0,21871000000.0,23858000000.0,27661000000.0,38528000000.0,54190000000.0,53341000000.0,55744000000.0,63191000000.0,75813000000.0,99600000000.0,115545000000.0,102708000000.0,99646000000.0,100080000000.0,104725000000.0,108957000000.0,126330000000.0,154407000000.0,189340000000.0,197731000000.0,222977000000.0,209947000000.0,221551000000.0,209318000000.0,234076000000.0,267250000000.0,287332000000.0,307518000000.0,321231000000.0,324899000000.0,339643000000.0,340963000000.0,360333000000.0,394573000000.0,469732000000.0,521919000000.0,615683000000.0,644565000000.0,668600000000.0,522860000000.0,592271000000.0,680939000000.0,702840000000.0,662160000000.0,694126000000.0,630003000000.0,636731000000.0,641002000000.0,672450000000.0,696208000000.0,638251000000.0,693774000000.0
USA,High income,United States,Merchandise imports (current US$),16371000000.0,15938000000.0,17781000000.0,18621000000.0,20306000000.0,23188000000.0,27745000000.0,28753000000.0,35350000000.0,38312000000.0,42428000000.0,48342000000.0,58862000000.0,73572000000.0,110478000000.0,105881000000.0,132497000000.0,160411000000.0,186046000000.0,222225000000.0,256985000000.0,273352000000.0,254884000000.0,269878000000.0,346363000000.0,352463000000.0,382294000000.0,424443000000.0,459543000000.0,492922000000.0,516987000000.0,508363000000.0,553923000000.0,603438000000.0,689215000000.0,770852000000.0,822025000000.0,899020000000.0,944353000000.0,1059440000000.0,1259300000000.0,1179180000000.0,1200230000000.0,1303050000000.0,1525680000000.0,1732706000000.0,1918077000000.0,2020403000000.0,2169487000000.0,1605296000000.0,1969184000000.0,2266024000000.0,2336524000000.0,2329060000000.0,2412547000000.0,2315301000000.0,2250154000000.0,2408476000000.0,2614221000000.0,2567445000000.0,2406932000000.0,2935314000000.0
URY,High income,Uruguay,Merchandise imports (current US$),218000000.0,211000000.0,230000000.0,177000000.0,198000000.0,151000000.0,164000000.0,171000000.0,157000000.0,197000000.0,231000000.0,229000000.0,212000000.0,285000000.0,487000000.0,556000000.0,587000000.0,730000000.0,757000000.0,1206000000.0,1680000000.0,1641000000.0,1110000000.0,788000000.0,777000000.0,708000000.0,870000000.0,1142000000.0,1157000000.0,1202000000.0,1343000000.0,1637000000.0,2045000000.0,2325000000.0,2786000000.0,2867000000.0,3323000000.0,3727000000.0,3811000000.0,3357000000.0,3466000000.0,3061000000.0,1964000000.0,2190000000.0,3114000000.0,3879000000.0,4806000000.0,5628000000.0,9069000000.0,6907000000.0,8622000000.0,10726000000.0,11652000000.0,11642000000.0,11485000000.0,9489000000.0,8137000000.0,8458000000.0,8893000000.0,8246000000.0,7564000000.0,10320000000.0
UZB,Lower middle income,Uzbekistan,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862000000.0,2829000000.0,2605000000.0,2750000000.0,4710000000.0,4185000000.0,3290000000.0,3110000000.0,2697000000.0,2814000000.0,2425000000.0,2662000000.0,3392000000.0,3666000000.0,4380000000.0,6340000000.0,9277000000.0,9023000000.0,8689000000.0,10472000000.0,12034000000.0,13138000000.0,13925000000.0,11461000000.0,11328000000.0,12035000000.0,17312000000.0,21866000000.0,19932000000.0,23740000000.0
VUT,Lower middle income,Vanuatu,Merchandise imports (current US$),7000000.0,7000000.0,6000000.0,6000000.0,7000000.0,7000000.0,8000000.0,10000000.0,10000000.0,11000000.0,13000000.0,18000000.0,29000000.0,36000000.0,50000000.0,40000000.0,34000000.0,40000000.0,51000000.0,62000000.0,73000000.0,58000000.0,60000000.0,64000000.0,69000000.0,70000000.0,58000000.0,70000000.0,70000000.0,71000000.0,96000000.0,83000000.0,82000000.0,78000000.0,89000000.0,95000000.0,98000000.0,94000000.0,93000000.0,98000000.0,87000000.0,90000000.0,90000000.0,105000000.0,128000000.0,149000000.0,217000000.0,229000000.0,314000000.0,294000000.0,285000000.0,304000000.0,296000000.0,313000000.0,313000000.0,367000000.0,422000000.0,370000000.0,390000000.0,357000000.0,301000000.0,339000000.0
VEN,Uncategorized,Venezuela RB,Merchandise imports (current US$),1188000000.0,1197000000.0,1304000000.0,1238000000.0,1249000000.0,1421000000.0,1307000000.0,1445000000.0,1665000000.0,1720000000.0,1869000000.0,2103000000.0,2463000000.0,2812000000.0,4148000000.0,6000000000.0,7663000000.0,10938000000.0,11767000000.0,10670000000.0,11827000000.0,13106000000.0,12944000000.0,6419000000.0,7774000000.0,8106000000.0,8504000000.0,9659000000.0,12726000000.0,7803000000.0,7335000000.0,11147000000.0,14065000000.0,12510000000.0,9187000000.0,12649000000.0,9880000000.0,14606000000.0,15817000000.0,14064000000.0,16213000000.0,18323000000.0,12963000000.0,9256000000.0,16679000000.0,24027000000.0,33616000000.0,46097000000.0,50450000000.0,41540000000.0,39000000000.0,48000000000.0,51331000000.0,48773000000.0,43169000000.0,33330000000.0,15540000000.0,10570000000.0,11710000000.0,5870000000.0,6590000000.0,7770000000.0
VNM,Lower middle income,Vietnam,Merchandise imports (current US$),240000000.0,255000000.0,154000000.0,167000000.0,174000000.0,208000000.0,286000000.0,365000000.0,316000000.0,453000000.0,373000000.0,594000000.0,692000000.0,616000000.0,321000000.0,1102000000.0,1171000000.0,1372000000.0,1485000000.0,1599000000.0,1314000000.0,1382000000.0,1472000000.0,1526000000.0,1745000000.0,1857000000.0,2155000000.0,2455000000.0,2756000000.0,2565000000.0,2752000000.0,2338000000.0,2541000000.0,3532000000.0,5826000000.0,8155000000.0,11144000000.0,11592000000.0,11500000000.0,11742000000.0,15638000000.0,16218000000.0,19746000000.0,25256000000.0,31969000000.0,36761000000.0,45015000000.0,62682000000.0,80714000000.0,69949000000.0,84839000000.0,106750000000.0,113780000000.0,132033000000.0,147849000000.0,165610000000.0,174804000000.0,212919000000.0,236862000000.0,253393000000.0,262701000000.0,331582000000.0
VIR,High income,Virgin Islands (U.S.),Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSE,Lower middle income,West Bank and Gaza,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,Low income,Yemen Rep.,Merchandise imports (current US$),16000000.0,16000000.0,16000000.0,21000000.0,21000000.0,19000000.0,27000000.0,35000000.0,20000000.0,36000000.0,33000000.0,34000000.0,80000000.0,123000000.0,190000000.0,294000000.0,413000000.0,1040000000.0,1284000000.0,1492000000.0,1853000000.0,1758000000.0,1521000000.0,1618000000.0,1556000000.0,1313000000.0,1159000000.0,883000000.0,1384000000.0,1356000000.0,1571000000.0,2025000000.0,2587000000.0,2821000000.0,2087000000.0,1582000000.0,2038000000.0,2014000000.0,2167000000.0,2008000000.0,2324000000.0,2466000000.0,2921000000.0,3675000000.0,3986000000.0,5378000000.0,6074000000.0,8511000000.0,10546000000.0,9185000000.0,9255000000.0,10034000000.0,11260000000.0,13273000000.0,12042000000.0,6573000000.0,3080000000.0,3088000000.0,3312000000.0,4720000000.0,4686000000.0,5204000000.0
ZMB,Low income,Zambia,Merchandise imports (current US$),210000000.0,228000000.0,175000000.0,164000000.0,219000000.0,299000000.0,345000000.0,440000000.0,457000000.0,437000000.0,477000000.0,556000000.0,565000000.0,533000000.0,787000000.0,929000000.0,674000000.0,671000000.0,618000000.0,749000000.0,1339000000.0,1261000000.0,1201000000.0,851000000.0,730000000.0,654000000.0,648000000.0,816000000.0,835000000.0,906000000.0,1220000000.0,818000000.0,795000000.0,809000000.0,594000000.0,700000000.0,835000000.0,819000000.0,1100000000.0,822000000.0,888000000.0,1082000000.0,1102000000.0,1574000000.0,2152000000.0,2558000000.0,3074000000.0,4007000000.0,5060000000.0,3832000000.0,5321000000.0,7178000000.0,8805000000.0,10586000000.0,9707000000.0,7935000000.0,7290000000.0,7988000000.0,9466000000.0,7180000000.0,5323000000.0,7096000000.0
